name,description,dataset_id,project_id,files
Nepal Rice Production 2015 - 2016 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of rice production by district 2015 - 2016. Data collected by the Ministry of Agricultural Development and published in ""Statistical Information on Nepalese Agriculture 2015-2016.""",63394,,"[""'name': 'Statistical Information on Nepalese Agriculture 2015-2016'"", ""'description': '<p>This file contains summary statistics of rice production by district 2015 - 2016. Data collected by the Ministry of Agricultural Development and published in \\'Statistical Information on Nepalese Agriculture 2015-2016.\\'</p>', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063394/DR0089931/Nepal%20Rice%20Production%202015-16.xlsx?versionId=2023-02-28T17:44:18.8072330Z'""]"
Nepal Irrigation 2010 - 2011 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of irrigation (total irrigated area) by district 2010 - 2011. Data collected by the Ministry of Agricultural Development and published in ""Statistical Information on Nepalese Agriculture 2011-2012.""",63393,,"[""'name': 'Statistical Information on Nepalese Agriculture 2011-2012'"", ""'description': '<p>This file contains summary statistics of irrigation (total irrigated area) by district 2010 - 2011. Data collected by the Ministry of Agricultural Development and published in \\'Statistical Information on Nepalese Agriculture 2011-2012.\\'</p>', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063393/DR0089930/Nepal%20Irrigation%202010-11.xlsx?versionId=2023-02-28T17:40:45.0008950Z'""]"
Nepal Malnutrition 2016 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of malnutrition by development region 2016 (underweight children under 5 years old). Data collected by Ministry of Health - MOH/Nepal, New ERA/Nepal, and ICF and published in ""Nepal Demographic and Health Survey 2016""",63385,,"[""'name': 'Nepal Demographic and Health Survey 2016'"", ""'description': '<p>This file contains summary statistics of malnutrition by development region 2016 (underweight children under 5 years old). Data collected by Ministry of Health - MOH/Nepal"", 'New ERA/Nepal', ""and ICF and published in \\'Nepal Demographic and Health Survey 2016.\\'</p>', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063385/DR0089912/Nepal%20Malnutrition%202016.xlsx?versionId=2023-02-28T17:38:55.0825651Z'""]"
Mongolia Livestock Inventory 2019 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of livestock by aimag 2019. Data collected by the National Statistics Office of Mongolia and published in Mongolian Statistical Information Service - Number of Livestock by type, by region, bag, soum, aimag and the Capital http://1212.mn/",63383,,"[""'name': 'Mongolian Statistical Information Service - Number of Livestock by type"", 'by region', 'bag', 'soum', ""aimag and the Capital'"", ""'description': '<p>Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of livestock by aimag 2019. Data collected by the National Statistics Office of Mongolia and published in Mongolian Statistical Information Service - Number of Livestock by type"", 'by region', 'bag', 'soum', ""aimag and the Capital http://1212.mn/</p>', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063383/DR0089906/Mongolia%20Livestock%202018.xlsx?versionId=2023-02-28T17:38:50.6912294Z'""]"
Mongolia Malnutrition 2017 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of malnutrition (underweight children under 5 years old) by region 2017. Data collected by the Ministry of Health and the National Center for Public Health, with technical and financial support from the United Nations Children's Fund (UNICEF) and published in ""Nutrition Status of the Mongolian Population: Fifth National Nutrition Survey."" ",63380,,"[""'name': 'Nutrition Status of the Mongolian Population: Fifth National Nutrition Survey'"", ""'description': 'This file contains summary statistics of malnutrition (underweight children under 5 years old) by region 2017. Data collected by the Ministry of Health and the National Center for Public Health"", ""with technical and financial support from the United Nations Children's Fund (UNICEF) and published in \\'Nutrition Status of the Mongolian Population: Fifth National Nutrition Survey.\\' ', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063380/DR0089903/Mongolia%20Malnutrition%202017.xlsx?versionId=2023-02-28T17:41:46.5375765Z'""]"
Mali Malnutrition 2018 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of malnutrition (underweight children under 5 years old) by region 2018. Data collected by Institut National de la Statistique - INSTAT, Cellule de Planification et de Statistique Secteur Santé-Développement Social et Promotion de la Famille CPS/SS-DS-PF and ICF. Data published in ""Enquête Démographique et de Santé 2018 Indicateurs Clés""",63377,,"[""'name': 'Enqu\\u00eate D\\u00e9mographique et de Sant\\u00e9 au Mali 2018 Indicateurs Cl\\u00e9s'"", ""'description': 'This file contains summary statistics of malnutrition (underweight children under 5 years old) by region 2018. Data collected by Institut National de la Statistique - INSTAT"", ""Cellule de Planification et de Statistique Secteur Sant\\u00e9-D\\u00e9veloppement Social et Promotion de la Famille CPS/SS-DS-PF and ICF. Data published in \\'Enqu\\u00eate D\\u00e9mographique et de Sant\\u00e9 au Mali 2018 Indicateurs Cl\\u00e9s\\'', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063377/DR0089900/Mali%20Malnutrition%202018.xlsx?versionId=2023-02-28T17:38:45.2885060Z'""]"
Malawi Malnutrition 2015-2016 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of malnutrition (underweight children under 5 years old) by region 2016-2016. Data collected by the Malawi National Statistical Office (NSO) and ICF and published in ""Malawi Demographic and Health Survey 2015-2016.""",63374,,"[""'name': 'Malawi Demographic and Health Survey 2015-2016'"", ""'description': 'Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of malnutrition (underweight children under 5 years old) by region 2016-2016. Data collected by the Malawi National Statistical Office (NSO) and ICF and published in \\'Malawi Demographic and Health Survey 2015-2016.\\'', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063374/DR0089897/Malawi%20Malnutrition%202015-16.xlsx?versionId=2023-02-28T17:39:58.3631822Z'""]"
Malawi Food Security 2011 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of food security by district 2011. Data collected by Malawi National Statistical Office (NSO), with technical and financial support from World Bank, Norwegian Government, Irish Aid, International Food Policy Research Institute (IFPRI), GIZ and Department for International Development (DfID). Data published in ""Integrated Household Survey (IHS3) 2010-2011. Household Socio-economic Characteristics Report""",63371,,"[""'name': 'Integrated Household Survey (IHS3) 2010-2011. Household Socio-economic Characteristics Report'"", ""'description': 'This file contains summary statistics of food security by district 2011. Data collected by Malawi National Statistical Office (NSO)"", 'with technical and financial support from World Bank', 'Norwegian Government', 'Irish Aid', 'International Food Policy Research Institute (IFPRI)', ""GIZ and Department for International Development (DfID). Data published in \\'Integrated Household Survey (IHS3) 2010-2011. Household Socio-economic Characteristics Report\\'', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063371/DR0089893/Malawi%20Food%20Security%202011.xlsx?versionId=2023-02-28T17:46:28.6664812Z'""]"
Liberia Cassava Production 2015 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of cassava production by county 2015. Data collected by Liberia Institute of Statistics and Geo-Information Services (LISGS) and&nbsp;published in ""Liberia Annual Food Crop Production Survey 2014 and 2015&nbsp;HIES Component.""",63370,,"[""'name': 'Liberia Annual Food Crop Production Survey 2014 and 2015 HIES Component'"", ""'description': 'This file contains summary statistics of cassava production by county 2015. Data collected by Liberia Institute of Statistics and Geo-Information Services (LISGS) and published in \\'Liberia Annual Food Crop Production Survey 2014 and 2015 HIES Component.\\'', 'url': null""]"
Liberia Rice Production 2015 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of rice production by county 2015. Data collected by Liberia Institute of Statistics and Geo-Information Services (LISGS) and&nbsp;published in ""Liberia Annual Food Crop Production Survey 2014 and 2015&nbsp;HIES Component.""",63369,,"[""'name': 'Liberia Annual Food Crop Production Survey 2014 and 2015 HIES Component'"", ""'description': 'This file contains summary statistics of rice production by county 2015. Data collected by Liberia Institute of Statistics and Geo-Information Services (LISGS) and published in \\'Liberia Annual Food Crop Production Survey 2014 and 2015 HIES Component.\\'', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063369/DR0089891/Liberia%20Rice%20Production%202015.xlsx?versionId=2023-02-28T17:45:47.7942675Z'""]"
Liberia Food Insecurity 2016 - Table Extract,"Gathered for the GAFSP Open Data Services activity. This file contains summary statistics of food insecurity by region 2016. Data collected by Liberia Institute of Statistics and Geo-Information Services (LISGS) with support from the World Bank, the European Union, the Swedish International Development Corporation Agency, the United States Agency for International Development and the African Development Bank. Data&nbsp;published in ""Liberia&nbsp;Household Income Expenditure Survey (HIES) 2016 Statistical Abstract.""",63368,,"[""'name': 'Liberia Household Income Expenditure Survey (HIES) 2016 Statistical Abstract'"", ""'description': 'This file contains summary statistics of food insecurity by region 2016. Data collected by Liberia Institute of Statistics and Geo-Information Services (LISGS) with support from the World Bank"", 'the European Union', 'the Swedish International Development Corporation Agency', ""the United States Agency for International Development and the African Development Bank. Data published in \\'Liberia Household Income Expenditure Survey (HIES) 2016 Statistical Abstract.\\'', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063368/DR0089889/Liberia%20Food%20Insecurity%202016.xlsx?versionId=2023-02-28T17:42:45.0361014Z'""]"
Trade Policy Monitoring,"The purpose of this initiative is to collect information on changes in trade policy towards export and imports of essential goods (including food and fertilizers), and other key inputs that are exported by Russia and Ukraine (fuels and raw materials), to document the cumulative resort to trade policies since the beginning of the 2022. Information on trade policy changes is collected and collated by The Global Trade Alert and the World Bank on a monthly basis. Figures summarizing some of the features of the cumulative policy response are prepared as well. Current multilateral trade rules allow governments to implement trade restrictions under certain conditions. This monitoring exercise does not take a position on the consistency of a jurisdiction’s trade restrictions with World Trade Organization rules or with relevant regional trade agreement obligations.",63367,,"[""'name': 'Trade Policy Monitoring'"", ""'description': 'The purpose of this initiative is to collect information on changes in trade policy towards export and imports of essential goods (including food and fertilizers)"", 'and other key inputs that are exported by Russia and Ukraine (fuels and raw materials)', ""to document the cumulative resort to trade policies since the beginning of the 2022. Information on trade policy changes is collected and collated by The Global Trade Alert and the World Bank on a monthly basis. Figures summarizing some of the features of the cumulative policy response are prepared as well. Current multilateral trade rules allow governments to implement trade restrictions under certain conditions. This monitoring exercise does not take a position on the consistency of a jurisdiction\\u2019s trade restrictions with World Trade Organization rules or with relevant regional trade agreement obligations.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0063367/DR0089890/Trade%20Policy%20Monotoring.xlsx?versionId=2022-12-13T17:10:20.0723293Z'""]"
